Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt210226_cp1_q1_s10,synopsis,,カシウス達の救出作戦には、マキラ、ファラ、ユーリ、ヨダルラーハなど多くの団員が名乗りを上げた。拠点で月へ向かう騎空艇の建造を進める中、ユーステスは「敵」の妨害の可能性もある現状、月に行くのはリスクが高すぎると冷静に述べる。それに、イルザの部下で契約者候補のグウィンは焦りを見せて反論。どちらの言い分も正しく、事は慎重に、迅速に進める必要があった。,"카시우스들의 구출작전에는 마키라, 파라, 유리, 요달라하 등 많은 단원이 참가했다. 거점에서 달을 향하는 기공정의 건조를 진행시키는 가운데, 유스테스는 「적」의 방해의 가능성도 있는 상황에서, 달에 가는 것은 리스크가 너무 높다고 냉정하게 말한다. 거기에, 이루자의 부하이자 계약자 후보인 그윈은 초조함을 보이며 반론. 둘의 주장이 모두 옳았고, 일은 신중하게, 신속하게 진행돼야 했다."
Japanese,scene_evt210226_cp1_q1_s10,detail,어나운스,<span class='scene-font-gray'>電源投入、通信開始。</span>,"<span class='scene-font-gray'>전원 투입, 통신 개시.</span>"
Japanese,scene_evt210226_cp1_q1_s10,detail,어나운스,<span class='scene-font-gray'>通信先探索……終了。</span><br><span class='scene-font-gray'>音声データのデコード内容は</span><br><span class='scene-font-gray'>機関の中枢レベルに公開されます。</span>,<span class='scene-font-gray'>통신 출처 탐색... 종료. 음성 데이터의 디코드 내용은 기관의 중추 레벨에 공개됩니다. </span>
Japanese,scene_evt210226_cp1_q1_s10,detail,？？？,<span class='scene-font-gray'>──なるほど、カシウス君のいる月は</span><br><span class='scene-font-gray'>うちゅうの先にあるのですか。</span>,<span class='scene-font-gray'>──그렇군요. 카시우스 군이 있는 달은 우주의 저편에 있는 건가요.</span>
Japanese,scene_evt210226_cp1_q1_s10,detail,루리아,<span class='scene-font-gray'>はい……すごく遠い所に、</span><br><span class='scene-font-gray'>カシウスさんはいるみたいで。</span>,<span class='scene-font-gray'>네... 카시우스 씨는 엄청 먼 곳에 있는 모양이에요.</span>
Japanese,scene_evt210226_cp1_q1_s10,detail,？？？,<span class='scene-font-gray'>アイザック君が</span><br><span class='scene-font-gray'>助けてくれと言ってきた以上、</span><br><span class='scene-font-gray'>放っておくわけにも──</span>,<span class='scene-font-gray'>아이작 군이 구해 달라고 했다면 가만히 있을 수는──</span>
Japanese,scene_evt210226_cp1_q1_s10,detail,아이작,…………,…………
Japanese,scene_evt210226_cp1_q1_s10,detail,어나운스,<span class='scene-font-gray'>エンジニア・アイザック。</span><br><span class='scene-font-gray'>今回取得した音声の中には未知の人物が</span><br><span class='scene-font-gray'>含まれています。登録しますか？</span>,<span class='scene-font-gray'>엔지니어 아이작. 이번에 취득한 음성 속에 미지의 인물이 포함되어 있습니다. 등록하겠습니까?</span>
Japanese,scene_evt210226_cp1_q1_s10,detail,아이작,マキラって呼ばれてたっけ？<br>人物名、それで登録してくれ。,마키라라고 했던가? 인물 이름은 그걸로 등록해 줘.
Japanese,scene_evt210226_cp1_q1_s10,detail,어나운스,<span class='scene-font-gray'>新規登録者、マキラ。</span><br><span class='scene-font-gray'>推定される種族、ハーヴィン族・女性。</span>,"<span class='scene-font-gray'>신규등록자 마키라. 추정되는 종족은 하빈족, 여성. </span>"
